beta rate of: 0.1
x, avg, lamb_avg
22, 577, 0.0150847038125
23, 521, 0.0143012760798
24, 486, 0.0137845604134
25, 461, 0.013425579703
26, 428, 0.0132048648805
27, 393, 0.011865197801
28, 388, 0.012547757039
29, 370, 0.0108207385514
30, 353, 0.0116014944394
31, 331, 0.011198039099
32, 334, 0.0123837143433
33, 287, 0.00971025921821
34, 285, 0.00933690453193
35, 268, 0.0101593652236
36, 274, 0.0106228379939
37, 256, 0.00966547726507
38, 236, 0.00924226039937
39, 240, 0.00955642510227
40, 212, 0.00855453919856
41, 199, 0.00765844040485
42, 195, 0.00811296086511
43, 195, 0.0084630988417
44, 188, 0.00792501894934
45, 193, 0.00926269724454
46, 187, 0.0078274395254
47, 171, 0.00774673503452
48, 160, 0.00673597693305
49, 139, 0.00630720275956
50, 155, 0.00694924161924
51, 150, 0.00737494692018
52, 136, 0.00611570066564
53, 137, 0.00627198646805
54, 128, 0.00583664349863
55, 125, 0.00531202664292
56, 129, 0.00607638288678
57, 118, 0.00574060106838
58, 123, 0.00566035147779
59, 121, 0.00648922897661
60, 111, 0.00566224104457
61, 114, 0.00614734779214
62, 96, 0.00492710078957
63, 97, 0.00527979082045
64, 95, 0.00547594347749
65, 89, 0.0048371761378
66, 94, 0.00520265027611
67, 89, 0.00507601299259
68, 92, 0.00552171391214
69, 81, 0.00444909010781
70, 84, 0.00478372142584
71, 79, 0.00447861690422
72, 74, 0.00447088733308
73, 76, 0.00458993268438
74, 77, 0.00455262282472
75, 73, 0.00446168845932
76, 72, 0.00443591164609
77, 70, 0.00458246833905
78, 75, 0.00436139076279
79, 62, 0.00377364235137
80, 70, 0.0044756161312
81, 69, 0.00397547879697
82, 64, 0.00405675823539
83, 66, 0.00400796001617
84, 56, 0.00381999018467
85, 50, 0.00324592215257
86, 56, 0.00373985083757
87, 57, 0.00385686837282
88, 51, 0.00341570991872
89, 59, 0.00419865553044
90, 55, 0.00367648928178
91, 54, 0.00367720752351
92, 49, 0.00337712048552
93, 48, 0.0034842847637
94, 47, 0.0035041282153
95, 45, 0.00310847125491
96, 47, 0.0031100199019
97, 55, 0.00412648543452
98, 36, 0.00283485584085
99, 45, 0.00315880372819



beta rate of: 0.3
x, avg, lamb_avg
0, 5008, 0.0695856383352
1, 4162, 0.0609623936543
2, 3583, 0.0539350841481
3, 3198, 0.0507164066382
4, 2728, 0.0463393136109
5, 2370, 0.0410464893607
6, 2057, 0.0380928501644
7, 1847, 0.0353586281036
8, 1558, 0.0317511957947
9, 1464, 0.0318987571555
10, 1284, 0.0290405131517
11, 1085, 0.0267039233383
12, 1023, 0.0254828648536
13, 953, 0.02472390548
14, 846, 0.0216917476122
15, 805, 0.021134310801
16, 716, 0.0220825335924
17, 685, 0.0214924158449
18, 598, 0.019659556395
19, 538, 0.0181187134911
20, 517, 0.0173435563753
21, 497, 0.0170253155075
22, 434, 0.0156370828104
23, 407, 0.0149274974472
24, 355, 0.0138705381241
25, 349, 0.0135432363071
26, 328, 0.0127257047063
27, 304, 0.0122814317648
28, 308, 0.0124884615644
29, 271, 0.0120426685272
30, 267, 0.0117068427511
31, 275, 0.0127250190439
32, 252, 0.011713954855
33, 209, 0.0092344717872
34, 213, 0.0103813723948
35, 195, 0.00974763249191
36, 209, 0.0105899608751
37, 180, 0.00885259823515
38, 199, 0.0103048143705
39, 166, 0.00932292316682
40, 151, 0.00807680849372
41, 149, 0.00812588088586
42, 147, 0.00775296426757
43, 139, 0.00807376671092
44, 134, 0.0074515025527
45, 125, 0.00771224511984
46, 124, 0.00743968554885
47, 134, 0.00770892503769
48, 109, 0.00652376150611
49, 111, 0.0062941811425
50, 108, 0.00695120594383
51, 101, 0.00615485404967
52, 92, 0.00589989887798
53, 97, 0.00657859782792
54, 87, 0.00545811062382
55, 91, 0.00652206920497
56, 94, 0.0062523587254
57, 76, 0.00487030440756
58, 85, 0.006198375454
59, 82, 0.00545891787554
60, 84, 0.00578082849055
61, 64, 0.00462725519502
62, 79, 0.00582237592764
63, 73, 0.00509692822784
64, 66, 0.00485403692728
65, 70, 0.00496654505886
66, 56, 0.00417303508387
67, 51, 0.00387866311318
68, 56, 0.00384282136509
69, 60, 0.00483972577111
70, 60, 0.004621404106
71, 52, 0.00350850960516
72, 57, 0.00430392979748
73, 50, 0.00386867141157
74, 48, 0.0038279051843
75, 55, 0.00411068305244
76, 48, 0.00388855357339
77, 56, 0.00506160490037
78, 46, 0.00422768448492
79, 44, 0.0036813710427
80, 54, 0.00460701370143
81, 48, 0.00424856271789
82, 44, 0.0034839373223
83, 36, 0.00283786987776
84, 47, 0.00388726322034
85, 36, 0.00313403777451
86, 35, 0.0033281231284
87, 41, 0.00407718745674
88, 37, 0.00326506000365
89, 36, 0.00317738990199
90, 32, 0.00306404178633
91, 33, 0.00293215742387
92, 42, 0.00389684664023
93, 25, 0.00214219712779
94, 29, 0.002508696211
95, 31, 0.00280504784619
96, 34, 0.00328501625754
97, 32, 0.00295190792444
98, 31, 0.00300997578986
99, 33, 0.00309256400728



beta rate of: 0.4
x, avg, lamb_avg
0, 6677, 0.091568150396
1, 5327, 0.079616447947
2, 4350, 0.0680190752601
3, 3563, 0.0592264167975
4, 2923, 0.0545379428929
5, 2451, 0.0484837488499
6, 2219, 0.0458190018209
7, 1746, 0.0385029313646
8, 1546, 0.0382601762751
9, 1287, 0.0334552149419
10, 1162, 0.0306604718018
11, 1007, 0.0291474426073
12, 863, 0.0244625078663
13, 812, 0.0260992649245
14, 734, 0.0245508862731
15, 621, 0.0219459485097
16, 524, 0.0192267767778
17, 530, 0.0189827090103
18, 502, 0.0190888486154
19, 514, 0.0223040503927
20, 440, 0.0178058500103
21, 374, 0.0148774530107
22, 365, 0.0155897922458
23, 344, 0.0170223016664
24, 301, 0.0141056729712
25, 282, 0.0130194743208
26, 279, 0.0144635426983
27, 271, 0.0125791996557
28, 237, 0.0119920028725
29, 232, 0.0120179773145
30, 215, 0.0115808823496
31, 198, 0.0104580484948
32, 179, 0.0108399742085
33, 174, 0.00938286213087
34, 179, 0.00968954257471
35, 165, 0.00956115721319
36, 184, 0.0117025317885
37, 139, 0.00847285020722
38, 138, 0.00913177117244
39, 139, 0.00854607284014
40, 134, 0.00887678573655
41, 111, 0.00751625498483
42, 96, 0.0063445764469
43, 122, 0.00874017244719
44, 101, 0.00724771097276
45, 111, 0.00759079574172
46, 88, 0.0061103779173
47, 94, 0.00631786074947
48, 88, 0.00686213037587
49, 94, 0.00745504600724
50, 85, 0.00637652569885
51, 81, 0.00657005068293
52, 86, 0.00692906442203
53, 83, 0.00640584561538
54, 70, 0.00528811905756
55, 69, 0.0053159648272
56, 61, 0.00480064821167
57, 61, 0.00493212322506
58, 61, 0.0049072627165
59, 68, 0.00610512075597
60, 59, 0.00609863994003
61, 55, 0.00491622505715
62, 55, 0.00478555332515
63, 53, 0.00473084969077
64, 60, 0.00562709809764
65, 45, 0.00444195152882
66, 50, 0.00413371816778
67, 43, 0.00377829184981
68, 43, 0.00417646810317
69, 47, 0.00451589060775
70, 47, 0.00474969554035
71, 36, 0.00328239022534
72, 43, 0.00394788562689
73, 41, 0.00386561935753
74, 40, 0.00431687123024
75, 36, 0.00353230098324
76, 31, 0.00321129608466
77, 40, 0.00371100409399
78, 28, 0.00302187505248
79, 39, 0.00416738362309
80, 32, 0.0031592012709
81, 32, 0.00313633040907
82, 30, 0.00278293515386
83, 31, 0.00300766259228
84, 32, 0.00346934600434
85, 27, 0.00299632162582
86, 30, 0.00312518411283
87, 38, 0.00385011881196
88, 28, 0.00338723679144
89, 28, 0.00333973820836
90, 28, 0.00311273052618
91, 30, 0.00315243941394
92, 25, 0.00284740623822
93, 26, 0.00281708819836
94, 29, 0.00324811853678
95, 23, 0.00263023812888
96, 22, 0.00234489970019
97, 25, 0.00304205047917
98, 20, 0.00210188686913
99, 19, 0.00214838080225



beta rate of: 0.5
x, avg, lamb_avg
0, 8215, 0.116513777704
1, 6372, 0.0969332201968
2, 4867, 0.078563503721
3, 3697, 0.0661234536564
4, 3093, 0.0609034597819
5, 2392, 0.0527009965406
6, 2014, 0.0469601286017
7, 1687, 0.0411847262527
8, 1388, 0.0389425158385
9, 1147, 0.0343021576312
10, 1050, 0.0339950569631
11, 908, 0.0298402351883
12, 794, 0.028556568462
13, 656, 0.0228695408444
14, 569, 0.021823485947
15, 567, 0.0231281227829
16, 504, 0.0217347929695
17, 464, 0.0179072013358
18, 457, 0.0209198186837
19, 369, 0.016976788779
20, 357, 0.0167228993426
21, 348, 0.017489287958
22, 283, 0.013292373692
23, 276, 0.0161589392091
24, 263, 0.0155801425082
25, 273, 0.0156773567666
26, 224, 0.0124833865818
27, 216, 0.0132748807073
28, 203, 0.0128925952192
29, 206, 0.0125178397258
30, 184, 0.0121800408121
31, 177, 0.0111756844569
32, 141, 0.00892043952938
33, 125, 0.00878465367443
34, 144, 0.00978517155703
35, 124, 0.00790432514584
36, 115, 0.00807824273699
37, 128, 0.00923289989162
38, 119, 0.00895006327565
39, 125, 0.00937106176271
40, 97, 0.00721554515794
41, 85, 0.00638702153694
42, 107, 0.00811268875666
43, 95, 0.00744393009747
44, 79, 0.00759389529985
45, 75, 0.00603627011066
46, 83, 0.00688030533198
47, 75, 0.00592576828937
48, 72, 0.00657165363093
49, 68, 0.00640257514683
50, 55, 0.00482265579884
51, 63, 0.00531165364207
52, 68, 0.00609922524586
53, 56, 0.005321501608
54, 46, 0.00458572192223
55, 62, 0.00566400561215
56, 62, 0.00605375893674
57, 56, 0.00557285442323
58, 47, 0.00435126604353
59, 49, 0.00470154439194
60, 50, 0.0049218873279
61, 45, 0.00430275168344
62, 43, 0.0039462662795
63, 38, 0.00380089021898
64, 40, 0.00401180425857
65, 32, 0.00327074783509
66, 45, 0.00440383437858
67, 35, 0.00385666436578
68, 40, 0.00416209084388
69, 35, 0.0037582952674
70, 32, 0.00337987269747
71, 29, 0.0029795672475
72, 27, 0.0028893636771
73, 34, 0.0035487715378
74, 35, 0.00366258661132
75, 34, 0.00390497765157
76, 35, 0.00402591922905
77, 28, 0.00308886368933
78, 29, 0.0033791785631
79, 26, 0.00292812736
80, 36, 0.00462084799347
81, 28, 0.00309642041601
82, 25, 0.00296512570117
83, 29, 0.00363612683619
84, 23, 0.0031491252616
85, 21, 0.00267524091966
86, 19, 0.00226667321207
87, 24, 0.00329689920347
88, 19, 0.00239260187124
89, 22, 0.00279966905311
90, 19, 0.00205845897202
91, 18, 0.00214339698768
92, 27, 0.00317867459779
93, 24, 0.00305687579061
94, 20, 0.00256447751726
95, 14, 0.00176038657572
96, 18, 0.00203930665595
97, 20, 0.00243429865476
98, 20, 0.0026341316854
99, 18, 0.00244185431027



