rate of: 0.1
x, avg, lamb_avg
80, 0, 0.00089631476605
81, 0, 0.000744534179967
82, 0, 0.0007545339439
83, 0, 0.000776987953375
84, 0, 0.000745754732807
85, 0, 0.000654517516607
86, 0, 0.000667249651327
87, 0, 0.000688462238136
88, 0, 0.000605406261894
89, 0, 0.000654618171216
90, 0, 0.000549571630285
91, 0, 0.000497096123917
92, 0, 0.000584187267781
93, 0, 0.000530365185326
94, 0, 0.000446392532011
95, 0, 0.000442361986651
96, 0, 0.000376306989919
97, 0, 0.000362507972052
98, 0, 0.000370413788254
99, 0, 0.000415049162929



rate of: 0.2
x, avg, lamb_avg
0, 96, 0.0457435620395
1, 91, 0.0431166721522
2, 82, 0.038967845508
3, 71, 0.0340211426063
4, 66, 0.0315657373002
5, 58, 0.0278084041143
6, 54, 0.0258042828506
7, 48, 0.0230345096184
8, 42, 0.0203475938336
9, 38, 0.0184890310017
10, 34, 0.0165838248277
11, 31, 0.0150952051743
12, 28, 0.0139532296624
13, 25, 0.0126518314324
14, 22, 0.011048260445
15, 20, 0.00997123490077
16, 18, 0.00929749244368
17, 17, 0.00851901744063
18, 14, 0.00747454024709
19, 13, 0.00672042663673
20, 12, 0.00616899224822
21, 10, 0.0054758146484
22, 9, 0.00503732912342
23, 8, 0.00462461826958
24, 7, 0.00424851025793
25, 7, 0.00396820044964
26, 6, 0.00355664122494
27, 5, 0.00330390884049
28, 5, 0.00309423225274
29, 4, 0.002911658172
30, 4, 0.00259803158076
31, 3, 0.00245190632543
32, 3, 0.00231176467881
33, 3, 0.00204397657658
34, 2, 0.00197035208189
35, 2, 0.00186518784105
36, 2, 0.00164013266967
37, 1, 0.00153828463508
38, 1, 0.00154553541405
39, 1, 0.00139384887326
40, 1, 0.00138099246866
41, 1, 0.00127655217423
42, 1, 0.00108246277283
43, 0, 0.000900700506572
44, 1, 0.00102051574187
45, 0, 0.000926005699569
46, 0, 0.000876896724441
47, 0, 0.000778284721236
48, 0, 0.000711632485327
49, 0, 0.000764333391394
50, 0, 0.000651836518786
51, 0, 0.000643435436442
52, 0, 0.000566326572672
53, 0, 0.000579074652849
54, 0, 0.000490322055406
55, 0, 0.000464606396823
56, 0, 0.00035322121569
57, 0, 0.000365827154328
58, 0, 0.000297691038785
59, 0, 0.000288549164715
60, 0, 0.000261571144477
61, 0, 0.00024438556294
62, 0, 0.000300040114178
63, 0, 0.000202604847705
64, 0, 0.000170255320947
65, 0, 0.000178317646428
66, 0, 0.000125490200236
67, 0, 0.000143906975379
68, 0, 0.000150943361694
69, 0, 0.000121984916108
70, 0, 7.66257073005e-05
71, 0, 8.5077278654e-05
72, 0, 9.46709440319e-05
73, 0, 9.55094202177e-05
74, 0, 9.65717943323e-05
75, 0, 7.64644714033e-05
76, 0, 4.19046241447e-05
77, 0, 6.3197186677e-05
78, 0, 5.87587421946e-05
79, 0, 1.86153108941e-05
80, 0, 2.43265031622e-05
81, 0, 1.87373231005e-05
82, 0, 1.92239193732e-05
83, 0, 1.63463648838e-05
84, 0, 2.93986000017e-05
85, 0, 1.37241837907e-05
86, 0, 2.76573576189e-05
87, 0, 3.06294101774e-05
88, 0, 1.21924262402e-05
89, 0, 1.19300846806e-05
90, 0, 1.37092983253e-05
91, 0, 1.27937748094e-05
92, 0, 1.22819173594e-05
93, 0, 2.46196725584e-06
94, 0, 4.41369802805e-06
95, 0, 8.16115499587e-06
96, 0, 4.92368291482e-07
97, 0, 1.49476831091e-06
98, 0, 4.92610837438e-06
99, 0, 2.77777777778e-06



rate of: 0.3
x, avg, lamb_avg
0, 155, 0.0734207078208
1, 126, 0.0598527815439
2, 108, 0.0513987160641
3, 93, 0.0441555731515
4, 76, 0.0365162248007
5, 65, 0.030979688102
6, 56, 0.0266360723168
7, 46, 0.0220131090873
8, 40, 0.0193936871618
9, 33, 0.0161152347024
10, 28, 0.013748548541
11, 25, 0.0122830749834
12, 21, 0.0107181623961
13, 18, 0.009276459275
14, 15, 0.007596037142
15, 13, 0.00675368219306
16, 10, 0.00563863119161
17, 9, 0.00495749961868
18, 7, 0.0042748794482
19, 6, 0.00379591887705
20, 5, 0.00332159708526
21, 5, 0.00302824050197
22, 4, 0.00261595193051
23, 3, 0.00238877741913
24, 3, 0.00215412044897
25, 2, 0.00190465253665
26, 2, 0.0016423172697
27, 1, 0.00151223826308
28, 1, 0.00132756564773
29, 1, 0.00121983415241
30, 1, 0.00119874007612
31, 0, 0.000994537011813
32, 0, 0.000925887351643
33, 0, 0.000901197391563
34, 0, 0.000696202030014
35, 0, 0.000693206688917
36, 0, 0.000580052348428
37, 0, 0.000532743521344
38, 0, 0.000394194993562
39, 0, 0.000329666029418
40, 0, 0.000272835571886
41, 0, 0.000248135403737
42, 0, 0.000291906701837
43, 0, 0.000267838518263
44, 0, 0.00016236311477
45, 0, 0.000196095432896
46, 0, 0.000132028320268
47, 0, 9.2039387691e-05
48, 0, 8.28640327238e-05
49, 0, 0.00011363520398
50, 0, 8.46453500144e-05
51, 0, 5.14105023129e-05
52, 0, 5.42013650385e-05
53, 0, 3.22434650131e-05
54, 0, 3.55169677808e-05
55, 0, 3.54453143115e-05
56, 0, 2.98413459732e-05
57, 0, 1.84220826995e-05
58, 0, 2.11594452458e-05
59, 0, 2.91448245683e-05
60, 0, 1.92334192835e-05
61, 0, 1.0760355331e-05
62, 0, 7.68446466818e-06
63, 0, 3.300330033e-06
64, 0, 5.0916496945e-07
65, 0, 7.11256208198e-06
66, 0, 5.05969308652e-06
67, 0, 3.30544380515e-06
68, 0, 0.0
69, 0, 4.57006923574e-06
70, 0, 5.59910414334e-07
71, 0, 7.4294205052e-07
72, 0, 5.63697857948e-07
73, 0, 0.0
74, 0, 0.0
75, 0, 1.64696982017e-06
76, 0, 0.0
77, 0, 8.23723228995e-07
78, 0, 0.0
79, 0, 0.0
80, 0, 0.0
81, 0, 0.0
82, 0, 0.0
83, 0, 0.0
84, 0, 0.0
85, 0, 0.0
86, 0, 0.0
87, 0, 0.0
88, 0, 0.0
89, 0, 0.0
90, 0, 0.0
91, 0, 0.0
92, 0, 0.0
93, 0, 0.0
94, 0, 0.0
95, 0, 0.0
96, 0, 0.0
97, 0, 0.0
98, 0, 0.0
99, 0, 0.0



rate of: 0.4
x, avg, lamb_avg
0, 200, 0.0942936666803
1, 162, 0.0763849997459
2, 129, 0.0609699125846
3, 102, 0.0482677363502
4, 82, 0.0388119970564
5, 63, 0.0301551267392
6, 51, 0.0247575239147
7, 41, 0.0200517341379
8, 33, 0.0163586425089
9, 26, 0.0128090237095
10, 21, 0.0106474995073
11, 16, 0.00809270122894
12, 13, 0.00688865512318
13, 11, 0.00577611630999
14, 8, 0.0047012878252
15, 7, 0.00384713154202
16, 5, 0.00317837772051
17, 4, 0.00267621851498
18, 3, 0.00239896250306
19, 2, 0.00199692730833
20, 2, 0.00171299318397
21, 1, 0.00153819314233
22, 1, 0.00139721615314
23, 1, 0.00110981801693
24, 0, 0.00092794739343
25, 0, 0.000889357882223
26, 0, 0.000712810771503
27, 0, 0.000568742485176
28, 0, 0.000469329734878
29, 0, 0.00046458594526
30, 0, 0.000296969204466
31, 0, 0.000367700149777
32, 0, 0.000280433125801
33, 0, 0.000188938697249
34, 0, 0.000193660832874
35, 0, 0.000185193844157
36, 0, 9.58925607759e-05
37, 0, 5.12555522449e-05
38, 0, 6.3225350102e-05
39, 0, 8.21806643386e-05
40, 0, 2.4852449565e-05
41, 0, 6.13084942294e-05
42, 0, 1.65831300328e-05
43, 0, 2.24146417896e-05
44, 0, 1.9822623868e-05
45, 0, 8.31441616746e-06
46, 0, 4.92701981887e-06
47, 0, 4.15318305338e-06
48, 0, 6.41365457127e-06
49, 0, 4.3415529512e-06
50, 0, 4.73600679062e-06
51, 0, 4.93157028528e-06
52, 0, 6.33252662359e-06
53, 0, 3.39555500385e-06
54, 0, 3.16707098638e-06
55, 0, 0.0
56, 0, 1.94931773879e-06
57, 0, 5.73394495413e-07
58, 0, 0.0
59, 0, 0.0
60, 0, 0.0
61, 0, 0.0
62, 0, 5.19210799585e-07
63, 0, 0.0
64, 0, 0.0
65, 0, 0.0
66, 0, 0.0
67, 0, 0.0
68, 0, 0.0
69, 0, 0.0
70, 0, 0.0
71, 0, 0.0
72, 0, 0.0
73, 0, 0.0
74, 0, 0.0
75, 0, 0.0
76, 0, 0.0
77, 0, 0.0
78, 0, 0.0
79, 0, 0.0
80, 0, 0.0
81, 0, 0.0
82, 0, 0.0
83, 0, 0.0
84, 0, 0.0
85, 0, 0.0
86, 0, 0.0
87, 0, 0.0
88, 0, 0.0
89, 0, 0.0
90, 0, 0.0
91, 0, 0.0
92, 0, 0.0
93, 0, 0.0
94, 0, 0.0
95, 0, 0.0
96, 0, 0.0
97, 0, 0.0
98, 0, 0.0
99, 0, 0.0



rate of: 0.5
x, avg, lamb_avg
0, 246, 0.115994061964
1, 187, 0.0882447887366
2, 141, 0.066971085551
3, 103, 0.048679759537
4, 80, 0.0381079811938
5, 59, 0.0284365300226
6, 45, 0.0216824423728
7, 34, 0.0165899754963
8, 25, 0.0123120306138
9, 18, 0.00899294506525
10, 14, 0.00729750907087
11, 10, 0.00552831671183
12, 8, 0.00449688740177
13, 5, 0.00343615404871
14, 4, 0.00293019111661
15, 3, 0.00215066284935
16, 2, 0.00189639392233
17, 1, 0.001469061293
18, 1, 0.00133653445338
19, 1, 0.00106412205412
20, 0, 0.000998088161637
21, 0, 0.000616718725169
22, 0, 0.000546917061515
23, 0, 0.000493760984988
24, 0, 0.000436684556504
25, 0, 0.000268188229664
26, 0, 0.000186136810834
27, 0, 0.000181456307872
28, 0, 0.000154758966226
29, 0, 0.000134837596412
30, 0, 8.51471001741e-05
31, 0, 5.76565813667e-05
32, 0, 4.95856998472e-05
33, 0, 4.3266321186e-05
34, 0, 3.67198592146e-05
35, 0, 1.76290187787e-05
36, 0, 9.53296178984e-06
37, 0, 1.34135268046e-06
38, 0, 3.57829438088e-06
39, 0, 2.0876328576e-05
40, 0, 0.0
41, 0, 6.8914759802e-06
42, 0, 5.83090379009e-07
43, 0, 1.48270828287e-06
44, 0, 0.0
45, 0, 0.0
46, 0, 0.0
47, 0, 0.0
48, 0, 0.0
49, 0, 0.0
50, 0, 0.0
51, 0, 0.0
52, 0, 0.0
53, 0, 0.0
54, 0, 0.0
55, 0, 0.0
56, 0, 0.0
57, 0, 0.0
58, 0, 0.0
59, 0, 0.0
60, 0, 0.0
61, 0, 0.0
62, 0, 0.0
63, 0, 0.0
64, 0, 0.0
65, 0, 0.0
66, 0, 0.0
67, 0, 0.0
68, 0, 0.0
69, 0, 0.0
70, 0, 0.0
71, 0, 0.0
72, 0, 0.0
73, 0, 0.0
74, 0, 0.0
75, 0, 0.0
76, 0, 0.0
77, 0, 0.0
78, 0, 0.0
79, 0, 0.0
80, 0, 0.0
81, 0, 0.0
82, 0, 0.0
83, 0, 0.0
84, 0, 0.0
85, 0, 0.0
86, 0, 0.0
87, 0, 0.0
88, 0, 0.0
89, 0, 0.0
90, 0, 0.0
91, 0, 0.0
92, 0, 0.0
93, 0, 0.0
94, 0, 0.0
95, 0, 0.0
96, 0, 0.0
97, 0, 0.0
98, 0, 0.0
99, 0, 0.0



