beta rate of: 0.1
x, avg, lamb_avg
7, 4, 0.00274363304861
8, 3, 0.00250156570159
9, 2, 0.00219706644474
10, 24, 0.0119513660977
11, 19, 0.00969959660195
12, 15, 0.00784136225512
13, 12, 0.00636933415503
14, 9, 0.0052137201676
15, 8, 0.00437305819049
16, 6, 0.00363735438666
17, 5, 0.00305805662971
18, 4, 0.00267874923725
19, 3, 0.00223224951441
20, 24, 0.0121555596376
21, 19, 0.0097312223498
22, 16, 0.0079665674147
23, 12, 0.00643508916257
24, 10, 0.00522641038421
25, 8, 0.00434859398773
26, 6, 0.00362805529287
27, 5, 0.00297277491787
28, 4, 0.0027268530933
29, 3, 0.00222982880862
30, 24, 0.0121058879038
31, 19, 0.00975103150252
32, 15, 0.00793143471922
33, 12, 0.00643610771947
34, 10, 0.00525722584102
35, 8, 0.00440566502355
36, 6, 0.00350911029392
37, 5, 0.00310745231412
38, 4, 0.00266858772393
39, 3, 0.00232625686037
40, 24, 0.012070341159
41, 19, 0.00981070528511
42, 15, 0.00795631863498
43, 12, 0.00647206628955
44, 10, 0.00525985522915
45, 8, 0.00436726427421
46, 6, 0.00363477654643
47, 5, 0.00309469307122
48, 4, 0.00262625336749
49, 3, 0.00228365876907
50, 24, 0.0121405257192
51, 20, 0.00983217023747
52, 15, 0.00791015019339
53, 12, 0.00649405779185
54, 10, 0.005272125205
55, 8, 0.00430672255275
56, 6, 0.00351298566429
57, 5, 0.00303764190205
58, 4, 0.0026416938178
59, 3, 0.00230750840488
60, 24, 0.0120129820078
61, 19, 0.00970085770507
62, 15, 0.00790267147879
63, 12, 0.00657046256999
64, 10, 0.0052102442114
65, 8, 0.00431138228826
66, 6, 0.00365941232262
67, 5, 0.00313228328301
68, 4, 0.00271245308421
69, 3, 0.00234741735522
70, 25, 0.0122391238101
71, 19, 0.00967210503668
72, 15, 0.00786615784874
73, 12, 0.00644933177334
74, 10, 0.00528975273763
75, 8, 0.00431306602377
76, 6, 0.00363543369682
77, 5, 0.00307492562182
78, 4, 0.00262671758139
79, 3, 0.00222710320111
80, 24, 0.0121602888249
81, 19, 0.00979740317216
82, 15, 0.00788360557911
83, 12, 0.00646832426766
84, 10, 0.00521038372141
85, 8, 0.004468252492
86, 6, 0.00362911929047
87, 5, 0.00306394655306
88, 4, 0.00266146202795
89, 3, 0.00223703033835
90, 2, 0.00215835683325
91, 2, 0.00170871063803
92, 1, 0.0016443781658
93, 1, 0.0014217143772
94, 1, 0.00125075628051
95, 0, 0.00103238179127
96, 0, 0.000966371167278
97, 0, 0.000842217152901
98, 0, 0.000707132408206
99, 0, 0.000537709417586



beta rate of: 0.3
x, avg, lamb_avg
0, 33, 0.0160445179724
1, 23, 0.0113968064143
2, 16, 0.00814495484539
3, 11, 0.00582081245647
4, 8, 0.00427192301759
5, 5, 0.00323359267658
6, 3, 0.00247961890024
7, 2, 0.00207826439092
8, 1, 0.00178811358621
9, 1, 0.00151590209648
10, 34, 0.0164424554266
11, 24, 0.0117902494874
12, 16, 0.00837207811687
13, 11, 0.00591969641671
14, 8, 0.00442358961888
15, 5, 0.0032996514208
16, 3, 0.00258222945459
17, 2, 0.00220066908325
18, 1, 0.00175195080208
19, 1, 0.00162215061467
20, 34, 0.0165430844182
21, 23, 0.0116497231566
22, 16, 0.00839073511235
23, 11, 0.00597671510095
24, 8, 0.00436049044303
25, 5, 0.00330891816075
26, 4, 0.00260199228553
27, 2, 0.00198748868883
28, 2, 0.00193520846201
29, 1, 0.00157647361949
30, 34, 0.0165254087871
31, 23, 0.0117072029435
32, 17, 0.00848396632764
33, 11, 0.00609144983196
34, 8, 0.00445383986917
35, 5, 0.00324967171256
36, 4, 0.00264193396949
37, 2, 0.00214144646613
38, 1, 0.00170534666693
39, 1, 0.00157020221218
40, 34, 0.0164628667775
41, 23, 0.0116197151223
42, 16, 0.00826841072846
43, 11, 0.00596578774052
44, 8, 0.00438414473826
45, 5, 0.00325312213703
46, 3, 0.0026579950749
47, 2, 0.00232965021255
48, 1, 0.00193663704792
49, 1, 0.00152463054148
50, 34, 0.0166011103881
51, 23, 0.0116720698025
52, 16, 0.00833211162113
53, 11, 0.00600448032737
54, 8, 0.00433397515059
55, 5, 0.00325611452638
56, 3, 0.00262597424558
57, 2, 0.00215141334797
58, 1, 0.00186023177788
59, 1, 0.00154463587655
60, 34, 0.016491354
61, 23, 0.0116350871193
62, 16, 0.00838180007516
63, 11, 0.0059997749862
64, 8, 0.00431029470441
65, 5, 0.00340702182814
66, 4, 0.00254482971015
67, 2, 0.00216181430303
68, 2, 0.00181712682012
69, 1, 0.00164287345908
70, 34, 0.0166161003067
71, 24, 0.01177252772
72, 16, 0.00830937330278
73, 11, 0.00603173007258
74, 8, 0.00438652449073
75, 5, 0.00335594010277
76, 4, 0.00256921120497
77, 2, 0.0022542562723
78, 1, 0.00180937109421
79, 1, 0.00151967765032
80, 34, 0.0167345608764
81, 24, 0.011746208565
82, 17, 0.00842829459759
83, 11, 0.00595920200041
84, 8, 0.00438176285664
85, 5, 0.00326051050717
86, 4, 0.00258546670584
87, 2, 0.0022780621966
88, 2, 0.00170214513901
89, 1, 0.0015634040751
90, 0, 0.00127228901871
91, 0, 0.00098873765621
92, 0, 0.000744332110319
93, 0, 0.00068760351482
94, 0, 0.00043264557768
95, 0, 0.000287205312185
96, 0, 0.000190189921744
97, 0, 0.000190596110128
98, 0, 0.000122808393998
99, 0, 0.000107834983889



beta rate of: 0.4
x, avg, lamb_avg
0, 44, 0.0212284341761
1, 26, 0.0129321099784
2, 15, 0.00789491471494
3, 9, 0.00498063179482
4, 5, 0.00325078035415
5, 3, 0.00240529603331
6, 2, 0.00190690459309
7, 1, 0.00157556170227
8, 0, 0.00131884480888
9, 0, 0.000883825603994
10, 44, 0.0213217248709
11, 26, 0.0130452495694
12, 16, 0.00798554594775
13, 9, 0.00509313846614
14, 5, 0.00330599954478
15, 3, 0.00247094950059
16, 2, 0.00193413617904
17, 1, 0.0014505904779
18, 0, 0.00112158518545
19, 0, 0.000729061998392
20, 44, 0.0214977103754
21, 26, 0.0130165505586
22, 16, 0.00806748507003
23, 9, 0.00509887515405
24, 5, 0.00328241195731
25, 3, 0.00245376960884
26, 2, 0.0020393872974
27, 1, 0.00153691802577
28, 0, 0.000978876396845
29, 0, 0.000637854251248
30, 44, 0.0213598726913
31, 26, 0.012985471783
32, 16, 0.0080955185741
33, 9, 0.00498068704037
34, 5, 0.00338868379823
35, 3, 0.00242890504738
36, 2, 0.00206086543758
37, 1, 0.00150240391118
38, 0, 0.00112066323022
39, 0, 0.000791270856181
40, 44, 0.0213578820307
41, 26, 0.0129222960464
42, 16, 0.00798243537198
43, 9, 0.00502731180842
44, 5, 0.00331764993331
45, 3, 0.00246858888239
46, 2, 0.00188833607311
47, 1, 0.00153183158931
48, 0, 0.00109906376001
49, 0, 0.000783370330404
50, 44, 0.0214627320786
51, 27, 0.0130966963652
52, 16, 0.00803142797177
53, 9, 0.0050328416903
54, 5, 0.00336658930904
55, 3, 0.00240818998876
56, 2, 0.00191689316603
57, 1, 0.00154499851181
58, 0, 0.00101249729284
59, 0, 0.000821187146673
60, 44, 0.0213922986174
61, 26, 0.0129630013516
62, 16, 0.00803974173914
63, 9, 0.00499741475659
64, 5, 0.00334965804244
65, 3, 0.00246162045363
66, 2, 0.00201617274956
67, 1, 0.00158412421726
68, 0, 0.00107118189651
69, 0, 0.000708096451026
70, 45, 0.0215695908499
71, 26, 0.0131132817305
72, 16, 0.008081412927
73, 9, 0.00506648656778
74, 5, 0.00334421015335
75, 3, 0.00246227503025
76, 2, 0.00178909041795
77, 1, 0.00158496038831
78, 0, 0.00100922258826
79, 0, 0.000752632645534
80, 44, 0.0213256086645
81, 26, 0.0129728264893
82, 16, 0.00800417948208
83, 9, 0.00508243431492
84, 5, 0.0033250234823
85, 3, 0.00235241350355
86, 2, 0.00196183457594
87, 1, 0.00157499913848
88, 0, 0.00097789677019
89, 0, 0.000784790036795
90, 0, 0.00051468944596
91, 0, 0.000320392473687
92, 0, 0.00020745607784
93, 0, 6.11726737977e-05
94, 0, 0.000121988668777
95, 0, 2.03637756803e-05
96, 0, 1.11730893751e-05
97, 0, 1.04508794369e-05
98, 0, 8.78269387434e-06
99, 0, 3.91437251776e-06



beta rate of: 0.5
x, avg, lamb_avg
0, 55, 0.0265221714624
1, 27, 0.0135278405586
2, 13, 0.0069254803373
3, 7, 0.00385017690326
4, 3, 0.00247368546478
5, 1, 0.00168362996978
6, 0, 0.0012724965188
7, 0, 0.00068831215502
8, 0, 0.000469598272678
9, 0, 0.000236883045935
10, 55, 0.0266459803335
11, 27, 0.0133676133033
12, 13, 0.00697893174134
13, 6, 0.00380388368854
14, 3, 0.00239109514455
15, 1, 0.00209045013326
16, 0, 0.00139380820138
17, 0, 0.000786655647833
18, 0, 0.000387441475774
19, 0, 0.000371930021164
20, 55, 0.0265000324343
21, 27, 0.0135463318651
22, 13, 0.00703782764969
23, 6, 0.00379946972829
24, 3, 0.00244655804678
25, 1, 0.00180404994381
26, 0, 0.00120123024434
27, 0, 0.000718865302784
28, 0, 0.000463010791996
29, 0, 0.000230925218191
30, 55, 0.0264961221846
31, 27, 0.0135562899182
32, 13, 0.0069457954477
33, 7, 0.00388882318715
34, 3, 0.00248720976691
35, 1, 0.00178094357015
36, 0, 0.00129126273998
37, 0, 0.000943222959005
38, 0, 0.000375728029242
39, 0, 0.000309219751442
40, 55, 0.0264276281602
41, 27, 0.0134732966629
42, 13, 0.00699891551276
43, 6, 0.00381093949316
44, 3, 0.00237287294817
45, 1, 0.00202334822969
46, 0, 0.00145547921594
47, 0, 0.000860454692208
48, 0, 0.000593114063753
49, 0, 0.000308759234826
50, 55, 0.0265008171589
51, 27, 0.0134134277653
52, 14, 0.0071338870157
53, 6, 0.00379043467769
54, 3, 0.00236043776025
55, 1, 0.00170687827594
56, 0, 0.00126199147431
57, 0, 0.000800994381124
58, 0, 0.000447770866203
59, 0, 0.000305671369618
60, 55, 0.0263947462571
61, 27, 0.0135355316039
62, 14, 0.00708715170988
63, 6, 0.00381398994599
64, 3, 0.00247954579216
65, 1, 0.00176798358001
66, 0, 0.00159537599178
67, 0, 0.000676054833057
68, 0, 0.000439007316712
69, 0, 0.000218425757019
70, 55, 0.0263298880181
71, 27, 0.0133716797044
72, 13, 0.00697896876765
73, 6, 0.00382921320804
74, 3, 0.00244698724498
75, 1, 0.00200217863476
76, 0, 0.00151172678669
77, 0, 0.000909232295232
78, 0, 0.000513746070131
79, 0, 0.000243727747386
80, 55, 0.0264140659918
81, 27, 0.0132018033077
82, 14, 0.00708905685392
83, 7, 0.00384926072062
84, 3, 0.0024304449112
85, 1, 0.00191120775726
86, 0, 0.00126658406106
87, 0, 0.00100265158286
88, 0, 0.000342504900642
89, 0, 0.000325477005216
90, 0, 0.000100845880376
91, 0, 3.62905262532e-05
92, 0, 1.31062001581e-05
93, 0, 1.63093271098e-05
94, 0, 3.48330943074e-06
95, 0, 1.32450331126e-06
96, 0, 0.0
97, 0, 0.0
98, 0, 9.54198473282e-07
99, 0, 5.0454086781e-07



