rate of: 0.1
x, avg, lamb_avg
77, 0, 0.0
78, 0, 0.0
79, 0, 0.0
80, 0, 0.0
81, 0, 0.0
82, 0, 0.0
83, 0, 0.0
84, 0, 0.0
85, 0, 0.0
86, 0, 0.0
87, 0, 0.0
88, 0, 0.0
89, 0, 0.0
90, 0, 0.0
91, 0, 0.0
92, 0, 0.0
93, 0, 0.0
94, 0, 0.0
95, 0, 0.0
96, 0, 0.0
97, 0, 0.0
98, 0, 0.0
99, 0, 0.0



rate of: 0.4
x, avg, lamb_avg
0, 400, 0.18819670341
1, 239, 0.112688287942
2, 144, 0.0678895679846
3, 86, 0.0408485583022
4, 51, 0.0245035420185
5, 31, 0.0150855176804
6, 18, 0.00916521517508
7, 11, 0.00580659313587
8, 6, 0.00368037596104
9, 4, 0.0026464025683
10, 2, 0.00211706944543
11, 1, 0.00177182473397
12, 0, 0.00132149691324
13, 0, 0.000803099147539
14, 0, 0.000665266091641
15, 0, 0.000355451315612
16, 0, 0.000228884780542
17, 0, 0.000192529117939
18, 0, 5.6488349361e-05
19, 0, 4.20690900243e-05
20, 0, 4.35243230342e-05
21, 0, 9.68594801918e-06
22, 0, 3.26008646972e-05
23, 0, 2.84707727941e-06
24, 0, 3.22944340051e-06
25, 0, 0.0
26, 0, 0.0
27, 0, 9.73709834469e-07
28, 0, 0.0
29, 0, 0.0
30, 0, 0.0
31, 0, 0.0
32, 0, 0.0
33, 0, 0.0
34, 0, 0.0
35, 0, 0.0
36, 0, 0.0
37, 0, 0.0
38, 0, 0.0
39, 0, 0.0
40, 0, 0.0
41, 0, 0.0
42, 0, 0.0
43, 0, 0.0
44, 0, 0.0
45, 0, 0.0
46, 0, 0.0
47, 0, 0.0
48, 0, 0.0
49, 0, 0.0
50, 0, 0.0
51, 0, 0.0
52, 0, 0.0
53, 0, 0.0
54, 0, 0.0
55, 0, 0.0
56, 0, 0.0
57, 0, 0.0
58, 0, 0.0
59, 0, 0.0
60, 0, 0.0
61, 0, 0.0
62, 0, 0.0
63, 0, 0.0
64, 0, 0.0
65, 0, 0.0
66, 0, 0.0
67, 0, 0.0
68, 0, 0.0
69, 0, 0.0
70, 0, 0.0
71, 0, 0.0
72, 0, 0.0
73, 0, 0.0
74, 0, 0.0
75, 0, 0.0
76, 0, 0.0
77, 0, 0.0
78, 0, 0.0
79, 0, 0.0
80, 0, 0.0
81, 0, 0.0
82, 0, 0.0
83, 0, 0.0
84, 0, 0.0
85, 0, 0.0
86, 0, 0.0
87, 0, 0.0
88, 0, 0.0
89, 0, 0.0
90, 0, 0.0
91, 0, 0.0
92, 0, 0.0
93, 0, 0.0
94, 0, 0.0
95, 0, 0.0
96, 0, 0.0
97, 0, 0.0
98, 0, 0.0
99, 0, 0.0



rate of: 0.5
x, avg, lamb_avg
0, 500, 0.234479061024
1, 249, 0.117344653409
2, 125, 0.0590345734047
3, 62, 0.0296945685456
4, 31, 0.0150061639047
5, 15, 0.00780992384401
6, 7, 0.00417821700077
7, 3, 0.00287900864512
8, 1, 0.0017483208586
9, 1, 0.00137812701854
10, 0, 0.000772195912708
11, 0, 0.000584823721238
12, 0, 0.000374326005588
13, 0, 0.000142529251404
14, 0, 4.93707641671e-05
15, 0, 2.07437554272e-05
16, 0, 1.17824772648e-05
17, 0, 4.27808624247e-06
18, 0, 2.27272727273e-05
19, 0, 2.29472304683e-05
20, 0, 0.0
21, 0, 0.0
22, 0, 0.0
23, 0, 0.0
24, 0, 0.0
25, 0, 0.0
26, 0, 0.0
27, 0, 0.0
28, 0, 0.0
29, 0, 0.0
30, 0, 0.0
31, 0, 0.0
32, 0, 0.0
33, 0, 0.0
34, 0, 0.0
35, 0, 0.0
36, 0, 0.0
37, 0, 0.0
38, 0, 0.0
39, 0, 0.0
40, 0, 0.0
41, 0, 0.0
42, 0, 0.0
43, 0, 0.0
44, 0, 0.0
45, 0, 0.0
46, 0, 0.0
47, 0, 0.0
48, 0, 0.0
49, 0, 0.0
50, 0, 0.0
51, 0, 0.0
52, 0, 0.0
53, 0, 0.0
54, 0, 0.0
55, 0, 0.0
56, 0, 0.0
57, 0, 0.0
58, 0, 0.0
59, 0, 0.0
60, 0, 0.0
61, 0, 0.0
62, 0, 0.0
63, 0, 0.0
64, 0, 0.0
65, 0, 0.0
66, 0, 0.0
67, 0, 0.0
68, 0, 0.0
69, 0, 0.0
70, 0, 0.0
71, 0, 0.0
72, 0, 0.0
73, 0, 0.0
74, 0, 0.0
75, 0, 0.0
76, 0, 0.0
77, 0, 0.0
78, 0, 0.0
79, 0, 0.0
80, 0, 0.0
81, 0, 0.0
82, 0, 0.0
83, 0, 0.0
84, 0, 0.0
85, 0, 0.0
86, 0, 0.0
87, 0, 0.0
88, 0, 0.0
89, 0, 0.0
90, 0, 0.0
91, 0, 0.0
92, 0, 0.0
93, 0, 0.0
94, 0, 0.0
95, 0, 0.0
96, 0, 0.0
97, 0, 0.0
98, 0, 0.0
99, 0, 0.0



